2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-01 10:43:30,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
2014-01-02 10:43:30,Company 2,Cost Center 1,Department Cost Center Company2,elysee@gmail.com,,2,0,0,,
2014-01-03 10:43:36,Company 2,cost center company 2,Department Cost Center Company2,umutesi@gmail.com,,2,0,0,,
2014-02-05 10:07:47,Company 1,Cost Center 1,Dept 1,l@gmasasd.com,,2,0,0,,
